date,demand_mwh,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,TAVG_squared,month,day_of_week,year
2023-06-18,1464727,6.26,0.0,0.0,0.0,85.0,93.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,6,6,2023
2023-06-19,1559920,9.4,0.0,0.0,0.0,85.0,97.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,6,0,2023
2023-06-20,1593621,9.62,0.0,0.0,0.0,89.0,98.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,6,1,2023
2023-06-21,1546517,8.5,0.71,0.0,0.0,86.0,91.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7396.0,6,2,2023
2023-06-22,1445055,8.5,0.0,0.0,0.0,83.0,90.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6889.0,6,3,2023
2023-06-23,1487401,8.5,0.0,0.0,0.0,83.0,91.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6889.0,6,4,2023
2023-06-24,1502719,11.63,0.0,0.0,0.0,85.0,97.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,6,5,2023
2023-06-25,1548241,9.84,0.0,0.0,0.0,90.0,98.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,6,2023
2023-06-26,1602267,9.17,0.0,0.0,0.0,90.0,99.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,0,2023
2023-06-27,1614204,10.51,0.0,0.0,0.0,90.0,101.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,1,2023
2023-06-28,1597634,11.18,0.0,0.0,0.0,90.0,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,6,2,2023
2023-06-29,1590774,10.96,0.0,0.0,0.0,89.0,98.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,6,3,2023
2023-06-30,1552962,9.84,0.0,0.0,0.0,89.0,96.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,6,4,2023
2023-07-01,1429774,7.61,0.0,0.0,0.0,86.0,89.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,7,5,2023
2023-07-02,1374083,4.47,0.0,0.0,0.0,82.0,90.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6724.0,7,6,2023
2023-07-03,1469513,9.17,0.0,0.0,0.0,88.0,98.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,0,2023
2023-07-04,1427427,10.07,0.0,0.0,0.0,85.0,97.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,7,1,2023
2023-07-05,1513683,8.5,0.0,0.0,0.0,88.0,96.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,2,2023
2023-07-06,1424778,7.61,0.0,0.0,0.0,88.0,96.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,3,2023
2023-07-07,1415437,9.84,0.0,0.0,0.0,86.0,95.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,7,4,2023
2023-07-08,1454760,8.05,0.0,0.0,0.0,88.0,98.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,5,2023
2023-07-09,1459029,7.83,0.17,0.0,0.0,84.0,91.0,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7056.0,7,6,2023
2023-07-10,1553690,8.5,0.0,0.0,0.0,85.0,96.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7225.0,7,0,2023
2023-07-11,1569196,8.95,0.03,0.0,0.0,86.0,95.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7396.0,7,1,2023
2023-07-12,1622720,10.96,0.0,0.0,0.0,91.0,103.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,2,2023
2023-07-13,1635092,10.74,0.0,0.0,0.0,91.0,102.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,3,2023
2023-07-14,1620247,10.51,0.0,0.0,0.0,93.0,101.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,7,4,2023
2023-07-15,1563878,7.61,0.0,0.0,0.0,91.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,5,2023
2023-07-16,1479356,7.38,0.1,0.0,0.0,84.0,87.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7056.0,7,6,2023
2023-07-17,1585865,8.5,0.0,0.0,0.0,88.0,106.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,7,0,2023
2023-07-18,1640929,10.96,0.0,0.0,0.0,96.0,106.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,7,1,2023
2023-07-19,1643472,11.18,0.0,0.0,0.0,94.0,104.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,7,2,2023
2023-07-20,1622830,8.95,0.0,0.0,0.0,92.0,102.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,3,2023
2023-07-21,1585954,6.93,0.0,0.0,0.0,92.0,103.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,4,2023
2023-07-22,1517119,7.61,0.0,0.0,0.0,86.0,94.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,7,5,2023
2023-07-23,1464206,3.58,0.0,0.0,0.0,85.0,97.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,7,6,2023
2023-07-24,1551198,7.83,0.0,0.0,0.0,89.0,101.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,7,0,2023
2023-07-25,1587715,7.83,0.0,0.0,0.0,92.0,102.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,1,2023
2023-07-26,1586712,9.62,0.0,0.0,0.0,92.0,101.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,2,2023
2023-07-27,1575986,9.62,0.0,0.0,0.0,91.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,3,2023
2023-07-28,1558587,7.61,0.0,0.0,0.0,91.0,100.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,7,4,2023
2023-07-29,1526100,5.82,0.0,0.0,0.0,92.0,102.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,5,2023
2023-07-30,1543965,4.92,0.0,0.0,0.0,92.0,103.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,7,6,2023
2023-07-31,1637433,6.49,0.0,0.0,0.0,94.0,104.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,7,0,2023
2023-08-01,1664827,6.71,0.0,0.0,0.0,94.0,106.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,1,2023
2023-08-02,1662119,7.61,0.0,0.0,0.0,96.0,105.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,8,2,2023
2023-08-03,1668309,8.5,0.0,0.0,0.0,95.0,104.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,8,3,2023
2023-08-04,1676759,9.62,0.0,0.0,0.0,95.0,105.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,8,4,2023
2023-08-05,1656958,7.61,0.0,0.0,0.0,96.0,106.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,8,5,2023
2023-08-06,1622815,8.28,0.0,0.0,0.0,94.0,103.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,6,2023
2023-08-07,1683161,8.5,0.0,0.0,0.0,95.0,103.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,8,0,2023
2023-08-08,1668748,10.29,0.0,0.0,0.0,93.0,103.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,8,1,2023
2023-08-09,1687279,12.3,0.0,0.0,0.0,94.0,107.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,2,2023
2023-08-10,1704742,8.95,0.0,0.0,0.0,94.0,107.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,3,2023
2023-08-11,1712964,11.18,0.0,0.0,0.0,96.0,106.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,8,4,2023
2023-08-12,1679950,10.51,0.0,0.0,0.0,95.0,106.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,8,5,2023
2023-08-13,1659473,9.62,0.0,0.0,0.0,95.0,106.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,8,6,2023
2023-08-14,1673558,10.29,0.0,0.0,0.0,94.0,100.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,0,2023
2023-08-15,1570965,6.71,0.0,0.0,0.0,85.0,95.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,8,1,2023
2023-08-16,1523532,5.14,0.0,0.0,0.0,84.0,96.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,8,2,2023
2023-08-17,1603520,7.83,0.0,0.0,0.0,89.0,109.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,8,3,2023
2023-08-18,1664902,6.71,0.0,0.0,0.0,97.0,110.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,8,4,2023
2023-08-19,1638011,6.71,0.0,0.0,0.0,97.0,107.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,8,5,2023
2023-08-20,1646159,5.37,0.0,0.0,0.0,98.0,108.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9604.0,8,6,2023
2023-08-21,1682187,8.05,0.0,0.0,0.0,94.0,105.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,0,2023
2023-08-22,1618601,7.61,0.0,0.0,0.0,94.0,103.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,1,2023
2023-08-23,1626018,5.82,0.0,0.0,0.0,94.0,103.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,2,2023
2023-08-24,1643671,6.26,0.0,0.0,0.0,96.0,107.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,8,3,2023
2023-08-25,1657925,5.82,0.0,0.0,0.0,96.0,109.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,8,4,2023
2023-08-26,1613070,4.92,0.0,0.0,0.0,97.0,109.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,8,5,2023
2023-08-27,1568472,8.05,0.0,0.0,0.0,94.0,102.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8836.0,8,6,2023
2023-08-28,1522276,8.28,0.0,0.0,0.0,86.0,95.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,8,0,2023
2023-08-29,1490991,4.92,0.0,0.0,0.0,86.0,98.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,8,1,2023
2023-08-30,1470633,5.37,0.0,0.0,0.0,88.0,98.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,8,2,2023
2023-08-31,1485484,6.26,0.0,0.0,0.0,87.0,99.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,8,3,2023
2023-09-01,1492615,8.5,0.0,0.0,0.0,87.0,98.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,9,4,2023
2023-09-02,1439659,5.59,0.0,0.0,0.0,85.0,98.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,9,5,2023
2023-09-03,1458720,7.83,0.0,0.0,0.0,88.0,100.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7744.0,9,6,2023
2023-09-04,1540157,11.41,0.0,0.0,0.0,87.0,99.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,9,0,2023
2023-09-05,1633556,10.96,0.0,0.0,0.0,91.0,103.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.0,9,1,2023
2023-09-06,1625966,5.59,0.0,0.0,0.0,93.0,105.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,9,2,2023
2023-09-07,1649569,5.37,0.0,0.0,0.0,95.0,108.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.0,9,3,2023
2023-09-08,1649830,7.38,0.0,0.0,0.0,97.0,109.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,9,4,2023
2023-09-09,1504713,8.5,0.03,0.0,0.0,87.0,97.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7569.0,9,5,2023
2023-09-10,1402641,6.93,0.0,0.0,0.0,83.0,93.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,9,6,2023
2023-09-11,1382785,7.61,0.01,0.0,0.0,81.0,89.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,9,0,2023
2023-09-12,1362087,7.16,0.0,0.0,0.0,78.0,85.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,1,2023
2023-09-13,1337539,5.37,0.09,0.0,0.0,75.0,83.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,9,2,2023
2023-09-14,1300572,5.14,0.55,0.0,0.0,73.0,75.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,9,3,2023
2023-09-15,1297812,4.92,0.01,0.0,0.0,74.0,83.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,9,4,2023
2023-09-16,1238117,2.46,0.0,0.0,0.0,78.0,88.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,9,5,2023
2023-09-17,1274163,4.25,0.0,0.0,0.0,80.0,92.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,9,6,2023
2023-09-18,1341343,4.92,0.0,0.0,0.0,80.0,94.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,9,0,2023
2023-09-19,1373528,11.63,1.39,0.0,0.0,84.0,96.0,70.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7056.0,9,1,2023
2023-09-20,1414675,11.41,0.0,0.0,0.0,80.0,93.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6400.0,9,2,2023
2023-09-21,1457790,8.72,0.0,0.0,0.0,84.0,93.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,9,3,2023
2023-09-22,1496235,10.07,0.0,0.0,0.0,86.0,96.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,9,4,2023
2023-09-23,1505638,10.96,0.0,0.0,0.0,88.0,98.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.0,9,5,2023
2023-09-24,1502194,8.95,0.37,0.0,0.0,90.0,100.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8100.0,9,6,2023
2023-09-25,1440090,5.59,0.36,0.0,0.0,80.0,92.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,9,0,2023
2023-09-26,1400465,3.58,0.0,0.0,0.0,83.0,94.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,9,1,2023
2023-09-27,1409627,4.7,0.0,0.0,0.0,83.0,95.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,9,2,2023
2023-09-28,1430562,6.49,0.0,0.0,0.0,84.0,95.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,9,3,2023
2023-09-29,1438040,8.28,0.0,0.0,0.0,85.0,94.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.0,9,4,2023
2023-09-30,1383266,7.38,0.0,0.0,0.0,84.0,93.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,9,5,2023
2023-10-01,1317987,4.25,0.0,0.0,0.0,82.0,92.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,10,6,2023
2023-10-02,1345082,6.71,0.0,0.0,0.0,80.0,91.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,10,0,2023
2023-10-03,1325176,8.5,0.0,0.0,0.0,80.0,90.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,10,1,2023
2023-10-04,1409767,9.62,1.89,0.0,0.0,83.0,93.0,69.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6889.0,10,2,2023
2023-10-05,1221090,5.82,0.13,0.0,0.0,75.0,83.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,10,3,2023
2023-10-06,1182918,7.16,0.0,0.0,0.0,75.0,87.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,10,4,2023
2023-10-07,1018805,7.38,0.0,0.0,0.0,65.0,71.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,10,5,2023
2023-10-08,986099,4.7,0.0,0.0,0.0,63.0,78.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,10,6,2023
2023-10-09,1103082,7.38,0.0,0.0,0.0,73.0,88.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,10,0,2023
2023-10-10,1136376,7.38,0.0,0.0,0.0,76.0,83.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,10,1,2023
2023-10-11,1100593,11.86,0.0,0.0,0.0,72.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,10,2,2023
2023-10-12,1144110,11.63,0.0,0.0,0.0,68.0,79.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,10,3,2023
2023-10-13,1210051,12.3,0.0,0.0,0.0,74.0,79.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,10,4,2023
2023-10-14,1005045,12.53,0.0,0.0,0.0,63.0,71.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,10,5,2023
2023-10-15,955301,10.29,0.0,0.0,0.0,59.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,10,6,2023
2023-10-16,992482,6.71,0.0,0.0,0.0,57.0,66.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,10,0,2023
2023-10-17,1013709,4.25,0.0,0.0,0.0,58.0,73.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,10,1,2023
2023-10-18,1054158,9.62,0.0,0.0,0.0,66.0,80.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,10,2,2023
2023-10-19,1103693,4.7,0.0,0.0,0.0,71.0,85.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,10,3,2023
2023-10-20,1136858,2.46,0.0,0.0,0.0,74.0,93.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,10,4,2023
2023-10-21,1121009,4.03,0.0,0.0,0.0,74.0,90.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,10,5,2023
2023-10-22,1154220,6.93,0.0,0.0,0.0,75.0,83.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,10,6,2023
2023-10-23,1222078,9.4,0.04,0.0,0.0,76.0,79.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,10,0,2023
2023-10-24,1208574,8.95,0.99,0.0,0.0,73.0,76.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,10,1,2023
2023-10-25,1215636,10.51,1.57,0.0,0.0,74.0,81.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5476.0,10,2,2023
2023-10-26,1217235,9.4,2.34,0.0,0.0,72.0,82.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,10,3,2023
2023-10-27,1253305,8.28,0.3,0.0,0.0,77.0,87.0,63.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5929.0,10,4,2023
2023-10-28,1147004,6.26,3.35,0.0,0.0,63.0,66.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,10,5,2023
2023-10-29,1110159,13.65,0.15,0.0,0.0,50.0,58.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,10,6,2023
2023-10-30,1117513,12.97,0.54,0.0,0.0,43.0,51.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,10,0,2023
2023-10-31,1099557,7.16,0.0,0.0,0.0,47.0,61.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,10,1,2023
2023-11-01,1097095,3.58,0.0,0.0,0.0,45.0,57.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,11,2,2023
2023-11-02,1078989,7.61,0.0,0.0,0.0,49.0,63.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,11,3,2023
2023-11-03,1039169,9.62,0.0,0.0,0.0,58.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,4,2023
2023-11-04,999971,8.28,0.0,0.0,0.0,64.0,74.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,11,5,2023
2023-11-05,1056073,8.5,0.0,0.0,0.0,68.0,79.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,11,6,2023
2023-11-06,1100656,10.51,0.0,0.0,0.0,71.0,81.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,11,0,2023
2023-11-07,1141345,10.74,0.0,0.0,0.0,74.0,85.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,11,1,2023
2023-11-08,1161494,9.62,0.0,0.0,0.0,76.0,85.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,11,2,2023
2023-11-09,1092684,8.05,0.3,0.0,0.0,66.0,74.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,11,3,2023
2023-11-10,1027280,6.49,0.01,0.0,0.0,55.0,62.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,11,4,2023
2023-11-11,983584,5.37,0.0,0.0,0.0,58.0,63.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,5,2023
2023-11-12,980141,1.57,0.0,0.0,0.0,60.0,65.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,11,6,2023
2023-11-13,1016152,1.6800000000000002,0.0,0.0,0.0,58.0,65.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,0,2023
2023-11-14,1013501,1.79,0.0,0.0,0.0,59.0,70.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,11,1,2023
2023-11-15,1016094,2.01,0.0,0.0,0.0,60.0,73.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,11,2,2023
2023-11-16,1026888,7.61,0.0,0.0,0.0,58.0,62.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,3,2023
2023-11-17,1038094,6.26,0.0,0.0,0.0,59.0,62.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,11,4,2023
2023-11-18,998222,3.8,0.0,0.0,0.0,62.0,71.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,11,5,2023
2023-11-19,992584,9.4,0.08,0.0,0.0,60.0,65.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,11,6,2023
2023-11-20,1065990,13.2,0.0,0.0,0.0,67.0,76.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,11,0,2023
2023-11-21,1050378,15.88,0.0,0.0,0.0,55.0,61.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,11,1,2023
2023-11-22,1088903,6.71,0.0,0.0,0.0,48.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,11,2,2023
2023-11-23,1037143,6.49,0.0,0.0,0.0,50.0,61.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,11,3,2023
2023-11-24,1000121,3.58,0.0,0.0,0.0,51.0,64.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,11,4,2023
2023-11-25,1005221,5.82,0.17,0.0,0.0,51.0,61.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,11,5,2023
2023-11-26,1046220,12.97,0.01,0.0,0.0,46.0,52.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,11,6,2023
2023-11-27,1165175,2.01,0.0,0.0,0.0,42.0,55.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,11,0,2023
2023-11-28,1103964,3.58,0.0,0.0,0.0,49.0,62.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,11,1,2023
2023-11-29,1107131,6.26,0.0,0.0,0.0,52.0,64.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,11,2,2023
2023-11-30,1052799,6.71,0.35,0.0,0.0,58.0,63.0,54.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,3,2023
2023-12-01,1036433,7.83,0.0,0.0,0.0,55.0,61.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,12,4,2023
